Location,,ContainerID,Alms,LoadPort,,Disch.Port,,,,Monitored,Temp SP,Supply,,Return
350108,,CGMU3005098,0,ITLIV,,JMKIN/JMKIN,,,,Checked,12,11.92,,11.81
260108,,CGMU5156750,0,ITGOA,,JMKIN/PFPPT,,,,Checked,14,14,,15.2
260106,,CGMU9401481,0,ITGOA,,JMKIN/PFPPT,,,,Checked,14,14.01,,14.89
260104,,APRU6111332,0,ITGOA,,JMKIN/KYGEC,,,,Indeterminate,,,,
190304,,CGMU3030130,0,ITGOA,,MXVER/MXVER,,,,Indeterminate,,,,
260102,,TTNU8668606,0,ITGOA,,JMKIN/HTPAP,,,,Indeterminate,,,,
180112,,CGMU5132527,0,ESBCN,,MXVER/MXVER,,,,Checked,-22,-25.3,,-21.1
340606,,TRLU1722495,0,ESBCN,,JMKIN/JMMBJ,,,,Indeterminate,,,,
180110,,CGMU5327088,0,ESBCN,,MXVER/MXVER,,,,Checked,20,20.82,,20.36
340608,,CHIU9002150,0,ESBCN,,JMKIN/JMMBJ,,,,Indeterminate,,,,
180506,,TLLU1079881,0,ESVLC,,MXVER/MXVER,,,,Checked,4,4.13,,4.31
180508,,TLLU1049660,0,ESVLC,,MXVER/MXVER,,,,Indeterminate,,,,
420482,,TRIU8920306,0,ESVLC,,JMKIN/CRMOB,,,,Indeterminate,,,,
420582,,AMCU9298938,0,ESVLC,,USHOU/USHOU,,,,Checked,-21,-24.9,,-21.7
420682,,CGMU5061737,0,ESVLC,,USHOU/USHOU,,,,Checked,-18,-17.5,,-17.8
420684,,CGMU5425926,0,ESVLC,,USHOU/USHOU,,,,Checked,20,19.96,,19.93
420782,,CGMU5419610,0,ESVLC,,USHOU/USHOU,,,,Checked,-21,-21.1,,-20.2
420882,,CGMU9324066,0,ESVLC,,USHOU/USHOU,,,,Checked,-18,-20.32,,-18.19
141182,,CGMU5108238,0,GPPTP,,ESALG/PTLEI,,,,Checked,-35,-40.7,,-36.3
420984,,TCLU1072940,0,COCTG,,USHOU/USHOU,,,,Indeterminate,,,,
421182,,CGMU5504521,0,COCTG,,USHOU/USHOU,,,,Checked,-20,-24.5,,-20.1
421282,,CGMU5505148,0,COCTG,,USHOU/USHOU,,,,Checked,-20,-23.22,,-19.93
