Location,,ContainerID,Alms,LoadPort,,Disch.Port,,,,Monitored,Temp SP,Supply,,Return
180606,,CGMU5325038,0,MXVER,,ESVLC/ESVLC,,,,Checked,-18,-17.45,,-18.14
180604,,TTNU8648718,0,MXVER,,ESVLC/ESVLC,,,,Unchecked,,,,
180602,,TTNU8267748,0,MXVER,,ESVLC/ESVLC,,,,Unchecked,,,,
61286,,CRSU6115430,0,CRMOB,,ESVLC/ESVLC,,,,Checked,13.9,15.09,,14.82
60684,,SZLU9012582,0,CRMOB,,ESVLC/ESVLC,,,,Checked,13.9,15.26,,14.84
501082,,CGMU5503063,0,COCTG,,ESVLC/ESVLC,,,,Checked,-25,-23.55,,-24.92
500884,,SEGU9651189,0,COCTG,,ESVLC/ESVLC,,,,Checked,-20,-19.5,,-19.6
501282,,CGMU5269931,0,COCTG,,ESVLC/ESVLC,,,,Checked,-20,-25.19,,-20.69
500682,,CGMU5388102,0,COCTG,,ESVLC/ESVLC,,,,Checked,-23,-26.8,,-21.7
500684,,CGMU5412868,0,COCTG,,ESVLC/ESVLC,,,,Checked,-25,-27.4,,-24.8
500882,,APRU6102156,0,COCTG,,ESVLC/ESVLC,,,,Unchecked,,,,
501084,,TCLU1209760,0,COCTG,,ESVLC/ESVLC,,,,Unchecked,,,,
61086,,TCLU1154328,0,CRMOB,,ESVLC/ESVLC,,,,Unchecked,,,,
60886,,MFTU8193113,0,CRMOB,,ESVLC/ESVLC,,,,Unchecked,,,,
61486,,BMOU9700938,0,CRMOB,,ESVLC/ESVLC,,,,Unchecked,,,,
60686,,CXRU1320004,0,CRMOB,,ESVLC/ESVLC,,,,Unchecked,,,,
61684,,BMOU9731219,0,CRMOB,,ESVLC/ESVLC,,,,Unchecked,,,,
60884,,SEGU9002723,0,CRMOB,,ESVLC/ESVLC,,,,Unchecked,,,,
61284,,TRLU1669301,0,CRMOB,,ESVLC/ESVLC,,,,Unchecked,,,,
61484,,MFTU8192380,0,CRMOB,,ESVLC/ESVLC,,,,Unchecked,,,,
61084,,TRIU8186846,0,CRMOB,,ESVLC/ESVLC,,,,Unchecked,,,,
60682,,BMOU9721334,0,CRMOB,,ESVLC/ESVLC,,,,Unchecked,,,,
61682,,TRIU8116561,0,CRMOB,,ESVLC/ESVLC,,,,Unchecked,,,,
61282,,TCLU1165030,0,CRMOB,,ESVLC/ESVLC,,,,Unchecked,,,,
61482,,TCLU1056933,0,CRMOB,,ESVLC/ESVLC,,,,Unchecked,,,,
60882,,BMOU9702186,0,CRMOB,,ESVLC/ESVLC,,,,Unchecked,,,,
61082,,CRSU6094050,0,CRMOB,,ESVLC/ESVLC,,,,Unchecked,,,,
180612,,CGMU5067150,0,PAMIT,,ESVLC/ESVLC,,,,Unchecked,,,,
180812,,CXRU1253457,0,PAMIT,,ESVLC/ESVLC,,,,Unchecked,,,,
180610,,GESU9451761,0,PAMIT,,ESVLC/ESVLC,,,,Unchecked,,,,
501284,,CGMU5194072,0,COCTG,,ESVLC/ESVLC,,,,Unchecked,,,,
210906,,TRLU1077869,0,ESALG,,GPPTP/GPPTP,,,,Unchecked,,,,
350108,,CGMU3005098,0,ITLIV,,JMKIN/JMKIN,,,,Checked,12,11.89,,12.53
300084,,CGMU5290409,0,ITLIV,,COCTG/COCTG,,,,Checked,0,0.2,,0.5
