Location,,ContainerID,Alms,LoadPort,Disch.Port,,,,,Monitored,Temp SP,Supply,,Return
380206,,TLLU1079644,0,ESBCN,COCTG/ESBCN/COCTG,,,,,Checked,-22,"-234,375",,-22
380208,,TLLU1052031,0,ESBCN,COCTG/ESBCN/COCTG,,,,,Indeterminate,,,,
181486,,TLLU1079583,0,ESBCN,DOCAU/ESBCN/DOCAU,,,,,Checked,-22,"-234,375",,-22
260386,,TLLU1079270,0,ESBCN,COCTG/ESBCN/COCTG,,,,,Checked,-22,"-23,375",,-22
580984,,TLLU1049779,0,ESBCN,GPPTP/ESBCN/GPPTP,,,,,Indeterminate,,,,
380112,,TLLU1050717,0,ESBCN,COCTG/ESBCN/COCTG,,,,,Indeterminate,,,,
341484,,TLLU1079238,0,ESBCN,COCTG/ESBCN/COCTG,,,,,Indeterminate,,,,
380110,,TLLU1051170,0,ESBCN,COCTG/ESBCN/COCTG,,,,,Indeterminate,,,,
380212,,TLLU1052725,0,ESBCN,COCTG/ESBCN/COCTG,,,,,Indeterminate,,,,
380486,,TLLU1051591,0,ESBCN,COCTG/ESBCN/COCTG,,,,,Indeterminate,,,,
100312,,TTNU8986778,0,FRMRS,MQFDF/MQFDF,,,,,Indeterminate,,,,
,,RMMU8854020,2,,,,,,,Checked,,,,
420106,,CGMU5244933,0,ESVLC,MXVER/ESVLC/MXVER,,,,,Checked,20,"18,48",,"20,05"
220910,,CGMU9385518,0,ESVLC,JMKIN/UAODS/HTPAP,,,,,Checked,-18,"-17,76",,"-17,9"
221110,,CGMU5239578,0,ESVLC,JMKIN/UAODS/HTPAP,,,,,Checked,-18,"-17,15",,"-18,02"
380982,,TTNU8624336,0,ESVLC,GPPTP/ESVLC/GPPTP,,,,,Checked,3,"2,75",,"33,125"
380682,,TLLU1079048,0,ESVLC,DOCAU/ESVLC/DOCAU,,,,,Checked,-18,"-19,25",,-18
380686,,CGMU5221476,0,ESVLC,DOCAU/LKCMB/DOCAU,,,,,Checked,-20,"-23,4",,-19
380684,,CGMU5289199,0,ESVLC,DOCAU/LKCMB/DOCAU,,,,,Checked,-18,"-17,4",,"-17,5"
220588,,CGMU5291730,0,ESVLC,COCTG/ESVLC/PECLL,,,,,Checked,20,"20,4",,"20,3"
220612,,CXRU1514669,0,ESVLC,JMKIN/ESVLC/HTPAP,,,,,Indeterminate,,,,
220710,,CXRU1000130,0,ESVLC,JMKIN/UAODS/HTPAP,,,,,Indeterminate,,,,
220812,,TRIU8658006,0,ESVLC,JMKIN/UAODS/HTPAP,,,,,Indeterminate,,,,
221012,,APRU5835610,0,ESVLC,JMKIN/TRKFZ/VEEGU,,,,,Indeterminate,,,,
221212,,CXRU1002111,0,ESVLC,JMKIN/ESVLC/USMSY,,,,,Indeterminate,,,,
221488,,CGMU5249621,0,ESVLC,COCTG/ESVLC/COCTG,,,,,Unchecked,,,,
230386,,SZLU2003568,0,ESVLC,COCTG/ESVLC/CLSAI,,,,,Indeterminate,,,,
380582,,GESU9586751,0,ESVLC,GPPTP/ESVLC/GPPTP,,,,,Indeterminate,,,,
380584,,CXRU1382095,0,ESVLC,GPPTP/ESVLC/PRSJU,,,,,Indeterminate,,,,
380782,,TTNU8986757,0,ESVLC,GPPTP/ESVLC/GPPTP,,,,,Indeterminate,,,,
380784,,CXRU1384441,0,ESVLC,GPPTP/ESVLC/GPPTP,,,,,Indeterminate,,,,
380882,,CAIU5460470,0,ESVLC,DOCAU/ESVLC/DOCAU,,,,,Indeterminate,,,,
380884,,TRIU8792740,0,ESVLC,DOCAU/ESVLC/DOCAU,,,,,Indeterminate,,,,
380886,,TCLU1061210,0,ESVLC,DOCAU/LKCMB/DOCAU,,,,,Indeterminate,,,,
380984,,CGMU5384869,0,ESVLC,GPPTP/ESVLC/GPPTP,,,,,Indeterminate,,,,
381082,,CAIU5460356,0,ESVLC,DOCAU/ESVLC/DOCAU,,,,,Indeterminate,,,,
381084,,TLLU1052279,0,ESVLC,DOCAU/ESVLC/DOCAU,,,,,Indeterminate,,,,
381086,,TCLU1200697,0,ESVLC,DOCAU/ESVLC/DOCAU,,,,,Indeterminate,,,,
381182,,SZLU9204034,0,ESVLC,GPPTP/ESVLC/PRSJU,,,,,Indeterminate,,,,
381282,,CXRU1385427,0,ESVLC,DOCAU/ESVLC/DOCAU,,,,,Indeterminate,,,,
381284,,CXRU1322408,0,ESVLC,DOCAU/ESVLC/DOCAU,,,,,Indeterminate,,,,
381482,,CXRU1627541,0,ESVLC,MQFDF/ESVLC/MQFDF,,,,,Indeterminate,,,,
381484,,APRU5760492,0,ESVLC,MQFDF/ESVLC/BBBGI,,,,,Indeterminate,,,,
420182,,GESU9591110,0,ESVLC,MXVER/ESVLC/MXVER,,,,,Indeterminate,,,,
420184,,APRU5083914,0,ESVLC,MXVER/LKCMB/MXVER,,,,,Indeterminate,,,,
420210,,CGMU5350323,0,ESVLC,MXVER/ESVLC/MXVER,,,,,Unchecked,,,,
420382,,TRIU8054562,0,ESVLC,MXVER/LKCMB/MXVER,,,,,Indeterminate,,,,
500582,,SZLU9018298,0,ESVLC,COCTG/ESVLC/CLSAI,,,,,Indeterminate,,,,
