Location,,ContainerID,Alms,LoadPort,,Disch.Port,,,,Monitored,Temp SP,Supply,,Return
341412,,CGMU5453620,0,PAMIT,,MTMLA,,,,Checked,"13,3","13,6",,"14,5"
220282,,CAIU5509158,0,PAMIT,,ESALG/ESALG,,,,Checked,5,"4,75",,"5,875"
220382,,TLLU1047349,0,PAMIT,,ESALG/ESALG,,,,Unchecked,"66,875","65,625",,"7,25"
341108,,AMCU9266205,0,PAMIT,,MTMLA,,,,Checked,"133,125","131,875",,"146,875"
220308,,CGMU5083145,0,PAMIT,,ESALG/ESALG,,,,Checked,-18,"-22,24",,"-18,28"
340706,,CGMU4947572,0,PAMIT,,ESVLC/ESVLC,,,,Checked,-25,"-24,125",,-20
341012,,CGMU9317724,0,PAMIT,,MTMLA/MTMLA,,,,Checked,"13,2","13,86",,14
340710,,CGMU5306151,0,PAMIT,,ESVLC/ESVLC,,,,Checked,-20,"-23,5",,"-19,3"
340612,,CGMU5431929,0,PAMIT,,MTMLA/MTMLA,,,,Checked,-20,"-22,58",,"-19,74"
341210,,TCLU1285713,0,PAMIT,,MTMLA,,,,Checked,"133,125","13,125",,"13,625"
340212,,CRSU6101289,0,PAMIT,,ITLIV/ITLIV,,,,Checked,"13,8","14,4",,"14,58"
220312,,AMCU9270545,0,PAMIT,,ESALG/ESALG,,,,Checked,"13,3","14,12",,"14,2"
220284,,CGMU5452156,0,PAMIT,,ESALG/ESALG,,,,Checked,"13,3","13,7",,"13,9"
430102,,CGMU3054127,0,PAMIT,,MTMLA/MTMLA,,,,Checked,-21,"-26,07",,"-22,67"
420804,,CGMU4953908,0,PAMIT,,ESALG/ESALG,,,,Checked,"131,875","13,375",,"14,375"
421106,,CGMU9409420,0,PAMIT,,ESALG/ESALG,,,,Checked,-18,"-23,24",,"-18,26"
180584,,CGMU5429304,0,PAMIT,,ITLIV/ITLIV,,,,Checked,-20,"-18,74",,"-19,83"
421308,,SEGU9649670,0,PAMIT,,ESALG/ESALG,,,,Checked,"-0,500000000000007","-0,899999999999999",,"0,999999999999996"
421406,,CGMU5165583,0,PAMIT,,ESALG/ESALG,,,,Checked,"131,875","133,125",,"148,125"
180784,,CGMU5298879,0,PAMIT,,ITLIV/ITLIV,,,,Checked,"13,3","13,6",,"13,9"
420608,,AMCU9275974,0,PAMIT,,ESALG/ESALG,,,,Checked,-20,"-16,46",,"15,61"
340982,,CGMU5043986,0,PAMIT,,MTMLA/MTMLA,,,,Checked,"13,3","13,34",,"14,06"
340682,,CGMU4960785,0,PAMIT,,MTMLA/MTMLA,,,,Checked,,,,
421206,,CGMU5337091,0,PAMIT,,ESALG/ESALG,,,,Checked,"13,2","13,1",,"13,58"
340582,,CGMU4924999,0,PAMIT,,MTMLA/MTMLA,,,,Checked,"13,3","13,31",,"14,34"
341584,,SZLU9191488,0,PAMIT,,MTMLA/MTMLA,,,,Checked,-18,"-17,99",,"-18,45"
340984,,CGMU5193749,0,PAMIT,,MTMLA/MTMLA,,,,Checked,"13,3","12,92",,"13,4"
140306,,TRLU1744339,0,PAMIT,,MTMLA/MTMLA,,,,Checked,"13,3","13,3",,14
420910,,CGMU5343134,0,PAMIT,,ESALG/ESALG,,,,Checked,-20,-24,,"-19,3"
340784,,CGMU6517890,0,PAMIT,,MTMLA/MTMLA,,,,Checked,"133,125","13,5",,"13,625"
341184,,CGMU4948141,0,PAMIT,,MTMLA/MTMLA,,,,Checked,"133,125","133,125",,"14,125"
421312,,CGMU5404862,0,PAMIT,,ESALG/ESALG,,,,Checked,"-0,500000000000007","-0,500000000000007",,"0,399999999999991"
421112,,CGMU5280777,0,PAMIT,,ESALG/ESALG,,,,Checked,-18,"-21,8",,"-17,1"
421410,,CAIU5588157,0,PAMIT,,ESALG/ESALG,,,,Checked,5,"49,375",,"54,375"
140204,,CGMU4967136,0,PAMIT,,MTMLA/MTMLA,,,,Checked,"13,3","13,36",,"13,81"
420712,,CGMU5175447,0,PAMIT,,ESALG/ESALG,,,,Checked,-18,"-22,4",,"-17,9"
421210,,CAIU5588861,0,PAMIT,,ESALG/ESALG,,,,Checked,5,"4,875",,"54,375"
420302,,CGMU4999977,0,PAMIT,,MTMLA/MTMLA,,,,Checked,"13,3","13,4",,"13,86"
420812,,TTNU8979932,0,PAMIT,,ESALG/ESALG,,,,Checked,5,"46,875",,"53,125"
420404,,CGMU5227601,0,PAMIT,,MTMLA/MTMLA,,,,Checked,"13,2","13,6",,"14,4"
220084,,CGMU5163549,0,PAMIT,,ESALG/ESALG,,,,Checked,"13,3","13,3",,"14,4"
140182,,CGMU5453276,0,PAMIT,,MTMLA/MTMLA,,,,Checked,13,"12,8",,"13,7"
420204,,CGMU4958746,1,PAMIT,,MTMLA/MTMLA,,,,Checked,"133,125","13,375",,"14,375"
421212,,TTNU8638860,0,PAMIT,,ESALG/ESALG,,,,Checked,5,"5,375",,"51,875"
141382,,AMCU9294418,0,PAMIT,,MTMLA/MTMLA,,,,Checked,13,"13,08",,"13,4"
140110,,CGMU4918126,0,PAMIT,,MTMLA/MTMLA,,,,Checked,"13,3","13,34",,"14,44"
140382,,CGMU9310123,0,PAMIT,,MTMLA/MTMLA,,,,Checked,13,"12,05",,"13,68"
140782,,CGMU9298943,0,PAMIT,,MTMLA/MTMLA,,,,Checked,13,13,,"13,5"
141582,,CGMU9314670,0,PAMIT,,MTMLA/MTMLA,,,,Checked,13,13,,"13,84"
140384,,CGMU5230821,0,PAMIT,,MTMLA/MTMLA,,,,Checked,13,"13,2",,"13,7"
140084,,SEGU9539456,0,PAMIT,,MTMLA/MTMLA,,,,Checked,13,"12,9",,"13,6"
140984,,CGMU5279652,0,PAMIT,,MTMLA/MTMLA,,,,Checked,13,13,,"14,1"
140184,,CGMU5105558,0,PAMIT,,MTMLA/MTMLA,,,,Checked,"13,3","13,3",,"14,4"
420212,,CGMU5431934,0,PAMIT,,MTMLA/MTMLA,,,,Checked,-20,"-17,21",,"-8,26"
420206,,CGMU9286285,0,PAMIT,,MTMLA/MTMLA,,,,Checked,"13,2","13,23",,"13,97"
421012,,CAIU5512212,0,PAMIT,,ESALG/ESALG,,,,Checked,5,"5,625",,"51,875"
221082,,CGMU5040591,0,PAMIT,,ESALG/ESALG,,,,Checked,"13,3","14,09",,"14,18"
420610,,AMCU9279434,0,PAMIT,,ESALG/ESALG,,,,Checked,,,,
421182,,CGMU5451442,0,PAMIT,,ESALG/ESALG,,,,Checked,"13,3","13,2",,"14,3"
421382,,CGMU5452074,0,PAMIT,,ESALG/ESALG,,,,Checked,"13,3","12,9",,"13,6"
420782,,CGMU5459119,0,PAMIT,,ESALG/ESALG,,,,Checked,"13,9","13,8",,"14,3"
420982,,CGMU5452135,0,PAMIT,,ESALG/ESALG,,,,Checked,"13,3","13,7",,"13,8"
300706,,TTNU8695710,0,PAMIT,,ITGOA/ITGOA,,,,Checked,-21,"-22,5",,"-209,375"
421184,,CGMU5452412,0,PAMIT,,ESALG/ESALG,,,,Checked,"13,3","13,2",,14
300806,,TLLU1060021,0,PAMIT,,ITGOA/ITGOA,,,,Checked,14,14,,"145,625"
420410,,CGMU5096950,0,PAMIT,,MTMLA/MTMLA,,,,Checked,"13,3","13,3",,14
421582,,CGMU5451632,0,PAMIT,,ESALG/ESALG,,,,Checked,"13,9",14,,"14,5"
421584,,CGMU5451592,0,PAMIT,,ESALG/ESALG,,,,Checked,"13,3","13,7",,14
300910,,CGMU5052210,0,PAMIT,,ITGOA/ITGOA,,,,Checked,"13,3","13,8",,"14,1"
,,RMMU4077780,2,,,,,,,Checked,,,,
300906,,CGMU5191920,0,PAMIT,,ITGOA/ITGOA,,,,Checked,-21,"-20,17",,"-20,84"
300506,,CGMU5432247,0,PAMIT,,ITGOA/ITGOA,,,,Checked,-21,"-24,44",,"-20,94"
140082,,CGMU5451587,0,PAMIT,,MTMLA/MTMLA,,,,Checked,13,"13,4",,"13,6"
301006,,TTNU8632218,0,PAMIT,,ITGOA/ITGOA,,,,Checked,14,"14,375",,"150,625"
300510,,CGMU9394171,0,PAMIT,,ITGOA/ITGOA,,,,Checked,"13,3","13,29",,"13,64"
301108,,CGMU5431277,0,PAMIT,,ITGOA/ITGOA,,,,Checked,-21,"-21,32",,"-21,28"
300810,,CGMU5240455,0,PAMIT,,ITGOA/ITGOA,,,,Checked,"13,3","13,92",,"14,02"
540282,,CGMU4975147,0,PAMIT,,MTMLA/MTMLA,,,,Checked,13,"13,01",,"13,57"
540382,,CGMU5452006,0,PAMIT,,MTMLA/MTMLA,,,,Checked,13,"12,9",,"13,4"
300508,,TTNU8664283,0,PAMIT,,ITGOA/ITGOA,,,,Checked,"13,3","13,39",,"13,65"
301206,,TLLU1047462,0,PAMIT,,ITGOA/ITGOA,,,,Checked,14,"13,875",,"14,375"
300606,,CGMU5425891,0,PAMIT,,ITGOA/ITGOA,,,,Checked,-21,"-24,6",,"-21,04"
420882,,CGMU5345899,0,PAMIT,,ESALG/ESALG,,,,Checked,"13,3","13,3",,"14,2"
540084,,CGMU4968507,0,PAMIT,,MTMLA/MTMLA,,,,Checked,"13,3","13,33",,"13,84"
301406,,TTNU8634951,0,PAMIT,,ITGOA/ITGOA,,,,Checked,14,"14,125",,"14,875"
420484,,CGMU6517924,0,PAMIT,,ESALG/ESALG,,,,Checked,"133,125","131,875",,"138,125"
420184,,CGMU9305723,0,PAMIT,,ESALG/ESALG,,,,Checked,"13,3","12,5",,"13,79"
421084,,CGMU5459464,0,PAMIT,,ESALG/ESALG,,,,Checked,"13,3","13,6",,"13,9"
421284,,CGMU5004233,0,PAMIT,,ESALG/ESALG,,,,Checked,"13,3","13,34",,"13,94"
420384,,CGMU5459417,0,PAMIT,,ESALG/ESALG,,,,Checked,"13,3","13,2",,"14,3"
421484,,TTNU8687083,0,PAMIT,,ESALG/ESALG,,,,Checked,"13,3","13,03",,"13,58"
300208,,CGMU5081604,0,PAMIT,,ESBCN,,,,Checked,"-17,8","-17,78",,"-17,97"
141184,,CGMU4912391,1,PAMIT,,MTMLA/MTMLA,,,,Checked,13,"12,87",,"14,54"
301112,,CGMU4975390,0,PAMIT,,ITGOA/ITGOA,,,,Checked,"13,3","13,31",,"14,15"
420884,,TTNU8702974,0,PAMIT,,ESALG/ESALG,,,,Checked,"133,125","134,375",,"134,375"
300206,,CGMU5429449,0,PAMIT,,ESBCN/ESBCN,,,,Checked,-20,"-22,06",,"-19,78"
420382,,CAIU5588671,0,PAMIT,,ESALG/ESALG,,,,Checked,5,"50,625",,"5,5"
300610,,CGMU5292593,0,PAMIT,,ITGOA/ITGOA,,,,Checked,"13,3","13,3",,"14,2"
140406,,CGMU6515460,0,PAMIT,,MTMLA/MTMLA,,,,Checked,"133,125","13,375",,"148,125"
341082,,AMCU9291281,0,PAMIT,,MTMLA/MTMLA,,,,Checked,"13,5","13,55",,"13,85"
340884,,CGMU5455319,0,PAMIT,,MTMLA/MTMLA,,,,Checked,-20,"-24,6",,"-19,5"
340410,,APRU6103260,0,PAMIT,,ITLIV/ITLIV,,,,Checked,"13,3","13,31",,"13,75"
340684,,CGMU5149026,0,PAMIT,,MTMLA/MTMLA,,,,Checked,"13,5","13,5",,"14,3"
341084,,CGMU5319185,0,PAMIT,,MTMLA/MTMLA,,,,Checked,"7,5","7,59",,"7,61"
260502,,TRIU8625872,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
260708,,TEMU9065348,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
260908,,TTNU8278790,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
260608,,TCLU1305764,0,PAMIT,,ESALG/ESALG,,,,Checked,"133,125",13,,"138,125"
260808,,AMCU9296792,0,PAMIT,,ESALG/ESALG,,,,Checked,"13,3","13,3",,"13,79"
261002,,CRLU1842703,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
260504,,TRIU8665643,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
260704,,TTNU8276499,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
260506,,APRU5706697,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
260602,,CGMU6512141,0,PAMIT,,ESALG/ESALG,,,,Checked,"133,125","13,375",,"14,5"
260906,,CGMU5238925,0,PAMIT,,ESALG/ESALG,,,,Checked,-18,"-17,34",,"-17,73"
260802,,TEMU9223660,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
260604,,SZLU9089162,0,PAMIT,,ESALG/ESALG,,,,Checked,-20,"-21,8",,"-19,63"
260804,,CGMU6516487,0,PAMIT,,ESALG/ESALG,,,,Checked,"133,125","131,875",,"14,375"
260706,,CRLU1409381,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
260508,,CGMU9358997,0,PAMIT,,ESALG/ESALG,,,,Checked,"13,3","14,21",,"14,22"
260606,,AMCU9277447,0,PAMIT,,ESALG/ESALG,,,,Checked,"13,3","13,51",,"13,92"
260806,,CGMU5316308,0,PAMIT,,ESALG/ESALG,,,,Checked,"13,3","13,32",,"13,39"
341306,,BCHU4966253,0,PAMIT,,MTMLA,,,,Unchecked,,,,
341106,,APRU5845286,0,PAMIT,,MTMLA,,,,Unchecked,,,,
341206,,APRU5856470,0,PAMIT,,MTMLA,,,,Unchecked,,,,
340606,,APRU5719267,0,PAMIT,,MTMLA,,,,Unchecked,,,,
341006,,APRU5818172,0,PAMIT,,MTMLA,,,,Unchecked,,,,
341308,,APRU5795539,0,PAMIT,,MTMLA,,,,Unchecked,,,,
340908,,APRU5096260,0,PAMIT,,MTMLA,,,,Unchecked,,,,
340608,,APRU5753240,0,PAMIT,,MTMLA,,,,Unchecked,,,,
341408,,CXRU1029560,0,PAMIT,,MTMLA,,,,Unchecked,,,,
341208,,SZLU9021265,0,PAMIT,,MTMLA,,,,Unchecked,,,,
341110,,SZLU9203932,0,PAMIT,,MTMLA,,,,Unchecked,,,,
340910,,TRLU1745736,0,PAMIT,,MTMLA,,,,Unchecked,,,,
340610,,TRIU8189001,0,PAMIT,,MTMLA,,,,Unchecked,,,,
220310,,CGMU9297680,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
341112,,TRIU8165458,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
341010,,TRIU8660657,0,PAMIT,,MTMLA,,,,Unchecked,,,,
340912,,CGMU9398937,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
220110,,SEGU9159815,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
220210,,APRU5756255,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
340810,,CXRU1524688,0,PAMIT,,MTMLA,,,,Unchecked,,,,
220112,,TCLU1136896,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
220212,,APRU5076833,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
340812,,TRIU8732865,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
220412,,TRIU8054285,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
340508,,TGHU9936805,0,PAMIT,,ESVLC/ESVLC,,,,Unchecked,,,,
340308,,CGMU5076439,0,PAMIT,,ITLIV/ITLIV,,,,Unchecked,,,,
340106,,CGMU9365511,0,PAMIT,,ITLIV/ITLIV,,,,Unchecked,,,,
340312,,CGMU6509240,0,PAMIT,,ITLIV/ITLIV,,,,Unchecked,,,,
340110,,TRLU1745280,0,PAMIT,,ITLIV/ITLIV,,,,Unchecked,,,,
340206,,CXRU1359388,0,PAMIT,,ITLIV/ITLIV,,,,Unchecked,,,,
340112,,AMCU9291698,0,PAMIT,,ITLIV/ITLIV,,,,Unchecked,,,,
340406,,TEMU9416680,0,PAMIT,,ITLIV/ITLIV,,,,Unchecked,,,,
340408,,AMCU9296920,0,PAMIT,,ITLIV/ITLIV,,,,Unchecked,"13,3","12,63",,"14,2"
340412,,SZLU9193367,0,PAMIT,,ITLIV/ITLIV,,,,Unchecked,,,,
420702,,APRU5818824,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
420502,,CGMU6508141,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
341582,,CRSU6112690,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
420602,,APRU5734750,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
180782,,TCLU1199560,0,PAMIT,,ITLIV,,,,Unchecked,,,,
180582,,CXRU1386233,0,PAMIT,,ITLIV,,,,Unchecked,,,,
420802,,TGHU9917493,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
420904,,TEMU9423164,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
341382,,TTNU8516440,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
180682,,TRIU8653025,0,PAMIT,,ITLIV/ITLIV,,,,Unchecked,,,,
420704,,TRIU8725697,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
341182,,TEMU9253263,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
180882,,SZLU9025213,0,PAMIT,,ITLIV/ITLIV,,,,Unchecked,,,,
420504,,TEMU9223799,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
420604,,CGMU6535379,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
421004,,TEMU9114479,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
421306,,GESU9554693,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
420906,,CGMU5100427,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
420706,,BMOU9000657,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
420506,,TCLU1331634,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
340782,,APRU5840900,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
421310,,APRU6116571,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
140304,,TRIU8969142,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
140102,,APRU5736536,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
341384,,APRU5794002,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
420606,,TRIU8680036,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
420806,,TRIU8739659,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
420908,,CGMU5053264,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
421006,,APRU5730760,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
140312,,APRU5850488,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
140104,,TGHU9918870,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
421108,,TRLU1689308,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
140106,,TRIU8658963,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
420708,,APRU5733500,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
140108,,TRLU1689993,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
420508,,APRU5746576,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
420808,,APRU5737790,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
421008,,APRU5821197,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
421208,,APRU5728654,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
421408,,TCLU1344760,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
140202,,TRIU8109310,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
340882,,CHIU9008966,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
421110,,CGMU6516825,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
420710,,CXRU1315857,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
140208,,CGMU4844770,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
140210,,CXRU1047440,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
140212,,APRU6142483,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
420912,,TTNU8606184,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
140404,,TRIU8727278,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
420510,,APRU6114028,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
420810,,TCLU1386128,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
421010,,CRXU6935302,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
140412,,CXRU1263630,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
421412,,TTNU8648852,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
420202,,APRU5814140,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
420512,,TCLU1075390,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
420402,,APRU5845199,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
420104,,SEGU9165891,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
420106,,TRIU8764137,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
420304,,CHIU9012713,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
420612,,TCLU1364469,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
420208,,SEGU9155975,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
420408,,CGMU4949430,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
420406,,APRU5600215,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
420210,,TTNU8276631,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
420412,,BMOU9742677,0,PAMIT,,MTMLA/MTMLA,,,,Unchecked,,,,
301106,,APRU5746302,0,PAMIT,,ITGOA/ITGOA,,,,Unchecked,,,,
300908,,CXRU1372693,0,PAMIT,,ITGOA/ITGOA,,,,Unchecked,,,,
301008,,APRU6127350,0,PAMIT,,ITGOA/ITGOA,,,,Unchecked,,,,
301110,,CGMU5132316,0,PAMIT,,ITGOA/ITGOA,,,,Unchecked,,,,
300708,,BMOU9733850,0,PAMIT,,ITGOA/ITGOA,,,,Unchecked,,,,
301408,,TCLU1037933,0,PAMIT,,ITGOA/ITGOA,,,,Unchecked,,,,
300710,,APRU5712200,0,PAMIT,,ITGOA/ITGOA,,,,Unchecked,,,,
301208,,TEMU9272242,0,PAMIT,,ITGOA/ITGOA,,,,Unchecked,,,,
421384,,TTNU8186857,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
300712,,CHIU9010310,0,PAMIT,,ITGOA/ITGOA,,,,Unchecked,,,,
300808,,APRU5771579,0,PAMIT,,ITGOA/ITGOA,,,,Unchecked,,,,
300608,,CGMU6529118,0,PAMIT,,ITGOA/ITGOA,,,,Unchecked,,,,
300512,,GESU9513797,0,PAMIT,,ITGOA/ITGOA,,,,Unchecked,,,,
300912,,SEGU9542716,0,PAMIT,,ITGOA/ITGOA,,,,Unchecked,,,,
420984,,TRIU8683415,0,PAMIT,,ESALG/ESALG,,,,Unchecked,,,,
301210,,TRIU8972465,0,PAMIT,,ITGOA/ITGOA,,,,Unchecked,,,,
301410,,TCLU1034765,0,PAMIT,,ITGOA/ITGOA,,,,Unchecked,,,,
