Location,,ContainerID,Alms,LoadPort,,Disch.Port,,,,Monitored,Temp SP,Supply,,Return
260884,,TLLU1070945,0,MXVER,,ITLIV/CISPY,,,,Checked,"13,5","133,125",,"136,875"
140810,,TCLU1286875,0,PAMIT,,ESBCN/MAAGA,,,,Checked,-20,"-203,125",,"-199,375"
140608,,CGMU9334676,0,PAMIT,,ESBCN/ESVGO,,,,Checked,-20,"-24,78",,"-20,5"
140486,,SEGU9027022,0,CRMOB,,ITLIV/GHTKD,,,,Indeterminate,,,,
221388,,CGMU5406844,0,CRMOB,,ITLIV/CISPY/ITLIV,,,,Checked,"720,000,000,000,001","710,000,000,000,001",,"7,6"
380710,,CGMU5407157,0,CRMOB,,ITLIV/ESALG/ITLIV,,,,Checked,"720,000,000,000,001","720,000,000,000,001",,"810,000,000,000,001"
221488,,SZLU9498108,0,CRMOB,,ITLIV/ESALG/ITLIV,,,,Checked,"7,2","7,32",,"7,22"
540386,,CGMU5176000,0,CRMOB,,ITLIV/ESALG/ITLIV,,,,Checked,"720,000,000,000,001","7,5",,"7,6"
300606,,TRLU1698830,0,CRMOB,,ITGOA/RULED,,,,Indeterminate,,,,
221584,,TCLU1200721,0,CRMOB,,ITLIV/ESALG,,,,Indeterminate,,,,
300808,,TLLU1050954,0,CRMOB,,ITGOA/SNDKR,,,,Indeterminate,,,,
140088,,TCLU1290833,0,CRMOB,,ITLIV/CISPY,,,,Indeterminate,,,,
221382,,GESU9589724,0,CRMOB,,ITLIV/SNDKR,,,,Indeterminate,,,,
380906,,GESU9586833,0,CRMOB,,ITLIV/ESALG,,,,Indeterminate,,,,
540284,,TCLU1153553,0,CRMOB,,ITLIV/CISPY,,,,Indeterminate,,,,
221384,,CGMU5427699,0,CRMOB,,ITLIV/CISPY/ITLIV,,,,Checked,"7,2","7,33",,"7,25"
380712,,MFTU8191002,0,CRMOB,,ITLIV/MRNKC,,,,Indeterminate,,,,
300708,,GESU9586659,0,CRMOB,,ITGOA/CISPY,,,,Indeterminate,,,,
300806,,TCLU1290849,0,CRMOB,,ITGOA/COBAQ,,,,Indeterminate,,,,
221084,,TCLU1313374,0,CRMOB,,ESVLC/ESALG,,,,Indeterminate,,,,
220608,,MFTU8192462,0,CRMOB,,ESVLC/CISPY,,,,Indeterminate,,,,
220606,,CAIU5460171,0,CRMOB,,ESVLC/ESALG,,,,Indeterminate,,,,
140282,,SEGU9528873,0,CRMOB,,ITLIV/CISPY/ITLIV,,,,Checked,"6,5","630,000,000,000,001",,"6,9"
220886,,TCLU1161163,0,CRMOB,,ITLIV/GHTKD,,,,Indeterminate,,,,
221284,,MFTU8192797,0,CRMOB,,ESVLC/PTLEI,,,,Indeterminate,,,,
540282,,CAIU5460989,0,CRMOB,,ITLIV/SNDKR,,,,Indeterminate,,,,
140384,,CAIU5462425,0,CRMOB,,ITLIV/GHTKD,,,,Indeterminate,,,,
300510,,TCLU1200399,0,CRMOB,,ITGOA/CMKBI,,,,Indeterminate,,,,
221184,,SZLU9499444,0,CRMOB,,ITLIV/ESALG/ITLIV,,,,Indeterminate,,,,
540382,,TTNU8686847,0,CRMOB,,ITLIV/GHTKD/ITLIV,,,,Checked,"7,2","7,27",,"7,13"
260886,,CGMU5378070,0,CRMOB,,ITLIV/CRMOB/ITLIV,,,,Checked,"71,875","7,5",,"8,125"
540084,,CGMU5313741,0,CRMOB,,ITLIV/GHTKD/ITLIV,,,,Indeterminate,,,,
220588,,GESU9586279,0,CRMOB,,ITLIV/ESALG,,,,Indeterminate,,,,
380606,,TTNU8055836,0,CRMOB,,ITLIV/GPPTP,,,,Indeterminate,,,,
140386,,TCLU1207053,0,CRMOB,,ITLIV/CISPY,,,,Indeterminate,,,,
140186,,BMOU9878811,0,CRMOB,,ITLIV/CISPY,,,,Indeterminate,,,,
140182,,MFTU8190304,0,CRMOB,,ITLIV/RULED,,,,Indeterminate,,,,
300810,,TLLU1051375,0,CRMOB,,ITGOA/MXVER,,,,Indeterminate,,,,
300612,,TLLU1051267,0,CRMOB,,ITGOA/GHTKD,,,,Indeterminate,,,,
221582,,SEGU9527310,0,CRMOB,,ITLIV/BRNAT,,,,Checked,"720,000,000,000,001","7,3",,"779,999,999,999,999"
300710,,MFTU8192631,0,CRMOB,,ITGOA/NOBVK,,,,Indeterminate,,,,
380810,,MFTU8191189,0,CRMOB,,ITLIV/GHTKD,,,,Indeterminate,,,,
221386,,SEGU9002615,0,CRMOB,,ITLIV/ESVGO,,,,Indeterminate,,,,
220688,,CGMU5153026,0,CRMOB,,ITLIV/ESVGO,,,,Indeterminate,,,,
