Location,,ContainerID,Alms,LoadPort,,Disch.Port,,,,Monitored,Temp SP,Supply,,Return
300412,,CGMU5108238,0,GPPTP,,ESALG/PTLEI,,,,Checked,-35,"-39,9",,"-35,9"
340412,,CGMU9281196,0,MXVER,,MTMLA/MTMLA,,,,Checked,"13,5","13,47",,"14,52"
340410,,CGMU9332483,0,MXVER,,MTMLA/MTMLA,,,,Checked,"13,5","13,5",,"14,26"
340308,,APRU5735519,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
340310,,TTNU8629256,0,MXVER,,MTMLA/MTMLA,,,,Checked,"13,5","136,875",,"146,875"
340210,,APRU6134636,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
340108,,CGMU9328816,0,MXVER,,MTMLA/MTMLA,,,,Checked,"13,5","13,48",,"14,11"
340110,,SEGU9133322,0,MXVER,,MTMLA/MTMLA,,,,Checked,"13,5","13,49",,"14,01"
340112,,TTNU8622230,0,MXVER,,MTMLA/MTMLA,,,,Checked,"13,5",14,,"148,125"
340208,,SEGU9650475,0,MXVER,,MTMLA/MTMLA,,,,Checked,"13,5","13,9",,"15,4"
340408,,APRU5854550,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
340082,,TLLU1070945,0,MXVER,,MTMLA/MTMLA,,,,Checked,"13,5","13,375",,"139,375"
300208,,TTNU8628270,0,MXVER,,ESALG/ESALG,,,,Checked,"4,375","4,375",,"5,875"
300108,,CAIU5654140,0,MXVER,,ESALG/ESALG,,,,Indeterminate,,,,
300210,,TLLU1059709,1,MXVER,,ESALG/ESALG,,,,Checked,"33,125","31,875",,"4,625"
340406,,APRU6119821,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
300106,,BMOU9645023,0,MXVER,,ESALG/ESALG,,,,Checked,5,"4,875",,"5,25"
300306,,CAIU5535305,0,MXVER,,ESALG/ESALG,,,,Indeterminate,,,,
300206,,CAIU5535579,0,MXVER,,ESALG/ESALG,,,,Indeterminate,,,,
340206,,TRIU8503257,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
340306,,TCLU1281620,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
340106,,SZLU9027978,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
340312,,TRIU8680864,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
340212,,TEMU9045064,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
300308,,TLLU1057476,0,MXVER,,ESALG/ESALG,,,,Checked,"33,125","34,375",,"40,625"
,,SPAR0092208,1,,,,,,,Checked,"13,5","14,125",,"143,125"
180682,,CGMU9396282,0,PAMIT,,CRMOB/CRMOB,,,,Checked,15,"16,41",,"15,86"
220782,,CGMU5238627,0,PAMIT,,ITLIV/ITLIV,,,,Checked,16,"16,63",,"16,25"
220982,,TCLU1156296,0,PAMIT,,ITLIV,,,,Indeterminate,,,,
220784,,TCLU1206463,0,PAMIT,,ITLIV,,,,Indeterminate,,,,
180882,,AMCU9285231,0,PAMIT,,CRMOB/CRMOB,,,,Checked,-18,"-20,97",,"-19,22"
180582,,APRU5740156,0,PAMIT,,CRMOB/CRMOB,,,,Indeterminate,,,,
180782,,APRU5773798,0,PAMIT,,CRMOB/CRMOB,,,,Indeterminate,,,,
180884,,TTNU8652472,0,PAMIT,,CRMOB/CRMOB,,,,Checked,"-0,5","-0,49",,"0,04"
180584,,CGMU5397676,0,PAMIT,,CRMOB/CRMOB,,,,Indeterminate,,,,
180784,,CGMU4949092,0,PAMIT,,CRMOB/CRMOB,,,,Checked,"-0,5","-0,375",,1
180684,,CGMU5408425,0,PAMIT,,CRMOB/CRMOB,,,,Checked,"-0,500000000000007","-0,0999999999999979",,"0,500000000000007"
140812,,TGHU9943213,0,PAMIT,,ESBCN,,,,Indeterminate,,,,
140606,,CRLU1410607,0,PAMIT,,ESBCN,,,,Indeterminate,,,,
140610,,TRIU8969374,0,PAMIT,,ESBCN,,,,Indeterminate,,,,
140612,,APRU5601058,0,PAMIT,,ESBCN,,,,Indeterminate,,,,
430802,,TRIU6625301,0,PAMIT,,MTMLA/EGDAM,,,,Indeterminate,,,,
430602,,CGMU3083594,0,PAMIT,,MTMLA/EGDAM,,,,Checked,-18,"-23,79",,"-19,25"
431004,,CGMU3015922,0,PAMIT,,MTMLA/EGDAM,,,,Indeterminate,,,,
430804,,CGMU2978661,0,PAMIT,,MTMLA/EGDAM,,,,Checked,-18,"-18,01",,"-17,79"
430604,,CGMU2992166,0,PAMIT,,MTMLA/EGDAM,,,,Indeterminate,,,,
431006,,CGMU3078704,0,PAMIT,,MTMLA/EGDAM,,,,Checked,-18,"-23,29",,"-18,72"
430806,,CXRU1236613,0,PAMIT,,MTMLA/EGDAM,,,,Indeterminate,,,,
430606,,CGMU3063073,0,PAMIT,,MTMLA/EGDAM,,,,Checked,-18,"-23,71",,"-19,5"
431008,,CGMU3043966,0,PAMIT,,MTMLA/EGDAM,,,,Checked,-18,"-17,49",,"-18,05"
430808,,CGMU3060515,0,PAMIT,,MTMLA/EGDAM,,,,Checked,-18,"-25,95",,"-19,41"
430608,,TRIU6624856,0,PAMIT,,MTMLA/EGDAM,,,,Indeterminate,,,,
431010,,CGMU3057450,0,PAMIT,,MTMLA/EGDAM,,,,Checked,-18,"-16,94",,"-18,03"
430810,,CGMU3027190,0,PAMIT,,MTMLA/EGDAM,,,,Checked,-18,"-21,65",,"-18,33"
430502,,TRIU6667293,0,PAMIT,,MTMLA/EGDAM,,,,Indeterminate,,,,
430702,,CXRU1233980,0,PAMIT,,MTMLA/EGDAM,,,,Indeterminate,,,,
430504,,CGMU3042152,0,PAMIT,,MTMLA/EGDAM,,,,Indeterminate,,,,
430704,,TRIU6640986,0,PAMIT,,MTMLA/EGDAM,,,,Indeterminate,,,,
430904,,CGMU3082941,0,PAMIT,,MTMLA/EGDAM,,,,Checked,-18,"-17,94",,"-18,49"
430506,,CGMU3087630,0,PAMIT,,MTMLA/EGDAM,,,,Checked,-18,"-17,41",,"-18,23"
430706,,CGMU3063807,0,PAMIT,,MTMLA/EGDAM,,,,Checked,-18,"-23,84",,"-18,54"
430906,,CGMU3025643,0,PAMIT,,MTMLA/EGDAM,,,,Checked,-18,"-17,76",,"-17,88"
430508,,CGMU3055273,0,PAMIT,,MTMLA/MEBAR,,,,Checked,-20,"-24,63",,"-20,33"
430708,,CGMU3006860,0,PAMIT,,MTMLA/MTMLA,,,,Indeterminate,,,,
430908,,CGMU3052063,0,PAMIT,,MTMLA/EGDAM,,,,Checked,-18,"-23,9",,"-19,25"
430710,,CGMU3016512,0,PAMIT,,MTMLA/EGDAM,,,,Checked,-18,"-22,25",,"-17,92"
430910,,SEGU9491563,0,PAMIT,,MTMLA/EGDAM,,,,Indeterminate,,,,
420402,,SEGU9536539,0,PAMIT,,MTMLA/TRMER,,,,Indeterminate,,,,
420302,,CRSU6099073,0,PAMIT,,MTMLA/TRMER,,,,Checked,"13,3","14,45",,"14,24"
420404,,CXRU1634577,0,PAMIT,,MTMLA/TRMER,,,,Indeterminate,,,,
420304,,TCLU1192272,0,PAMIT,,MTMLA/TRMER,,,,Indeterminate,,,,
420406,,TRIU8693727,0,PAMIT,,MTMLA/TRMER,,,,Indeterminate,,,,
420306,,CXRU1069748,0,PAMIT,,MTMLA/TRMER,,,,Indeterminate,,,,
420408,,CGMU5068860,0,PAMIT,,MTMLA/TRMER,,,,Checked,"13,3","13,3",,"14,3"
420308,,CXRU1635275,0,PAMIT,,MTMLA/TRMER,,,,Indeterminate,,,,
420610,,CGMU5046347,0,PAMIT,,MTMLA/TRMER,,,,Indeterminate,,,,
420410,,APRU5703717,0,PAMIT,,MTMLA/TRMER,,,,Indeterminate,,,,
420310,,BMOU9626960,0,PAMIT,,MTMLA/TRIST,,,,Checked,"7,5","7,375",,8
140682,,APRU5745292,0,PAMIT,,ESBCN,,,,Indeterminate,,,,
300408,,MFTU8192930,0,PAMIT,,ESALG,,,,Indeterminate,,,,
300410,,GESU9586860,0,PAMIT,,ESALG,,,,Indeterminate,,,,
300212,,TCLU1200280,0,PAMIT,,ESALG,,,,Indeterminate,,,,
140810,,TCLU1286875,0,PAMIT,,ESBCN,,,,Checked,-20,"-205,625",,-20
290406,,BMOU8709587,0,PAMIT,,ESALG/MACAS,,,,Indeterminate,,,,
221182,,TCLU1206864,0,PAMIT,,ITLIV,,,,Indeterminate,,,,
140608,,CGMU9334676,0,PAMIT,,ESBCN,,,,Checked,-20,"-20,68",,"-19,81"
140882,,TRIU8687262,0,PAMIT,,ESBCN,,,,Indeterminate,,,,
