Location,,ContainerID,Alms,LoadPort,,Disch.Port,,,,Monitored,Temp SP,Supply,,Return
300212,,CGMU5079335,0,ESBCN,,MXVER/MXVER,,,,Checked,20,"21,25",,"20,95"
540686,,TLLU1080389,0,ESBCN,,COCTG/COCTG,,,,Checked,-22,"-23,375",,-22
141082,,TRIU8079257,0,ESBCN,,JMKIN/JMMBJ,,,,Unchecked,-18,"-23,9",,"-20,2"
540886,,TLLU1050825,0,ESBCN,,COCTG/COCTG,,,,Unchecked,-22,"-23,4",,-22
540884,,APRU5848259,0,ESBCN,,COCTG/CLSAI,,,,Unchecked,-22,"-25,7",,"-21,8"
540882,,TRIU8187014,0,ESBCN,,COCTG/CLSAI,,,,Unchecked,-22,"-22,2",,-22
540684,,CGMU5016105,0,ESBCN,,COCTG/CLSAI,,,,Unchecked,-22,"-21,7",,"-21,6"
260608,,TTNU8477127,0,ESBCN,,MQFDF/MQFDF,,,,Unchecked,-20,"-24,3",,"-19,9"
260482,,MFTU8191147,0,ESBCN,,GPPTP/GPPTP,,,,Unchecked,1,"0,9",,"1,2"
540584,,APRU5742689,0,ESBCN,,COCTG/CLSAI,,,,Unchecked,-22,"-21,9",,"-22,4"
150686,,BMOU8710269,0,ESBCN,,JMKIN/PFPPT,,,,Unchecked,-18,"-18,2",,"-17,9"
540582,,CXRU1280025,0,ESBCN,,COCTG/CLSAI,,,,Unchecked,-22,"-24,8",,"-21,9"
141284,,CGMU9308471,0,ESBCN,,JMKIN/JMMBJ,,,,Unchecked,-18,"-18,5",,"-18,2"
540682,,APRU5711029,0,ESBCN,,COCTG/PAMIT,,,,Unchecked,-18,"-18,5",,"-17,8"
101182,,BMOU9878730,0,FRMRS,,MQFDF/MQFDF,,,,Unchecked,4,"3,7",,"5,1"
380582,,TRIU8163218,0,FRMRS,,COCTG/COCTG,,,,Unchecked,-20,-20,,"-19,7"
460502,,TCLU1068359,0,FRMRS,,PAMIT/PAMIT,,,,Unchecked,0,"0,1",,"0,8"
460284,,TCLU1283454,0,ESVLC,,DOCAU/DOCAU,,,,Checked,-18,"-186,875",,-18
460384,,CGMU9400680,0,ESVLC,,DOCAU/DOCAU,,,,Checked,14,14,,15
460882,,CGMU5363980,0,ESVLC,,COCTG/COBUN,,,,Checked,0,"-0,28",,"0,83"
460884,,CGMU5028359,0,ESVLC,,COCTG/COCTG,,,,Checked,-18,"-18,5",,"-18,22"
460584,,CGMU5430590,0,ESVLC,,COCTG/CLSAI,,,,Checked,-20,"-24,54",,"-22,88"
460686,,TRLU1730042,0,ESVLC,,COCTG/CLSAI,,,,Checked,-18,"-22,9",,"-18,3"
261184,,AMCU9264898,0,ESVLC,,MQFDF/MQFDF,,,,Checked,2,"2,125",,3
420812,,TTNU8695432,0,ESVLC,,JMKIN/GTPBR,,,,Checked,0,0,,"0,25"
60182,,TTNU8275070,0,ESVLC,,GPPTP/PRSJU,,,,Unchecked,-18,"-19,2",,"-17,8"
60282,,TCLU1165169,0,ESVLC,,GPPTP/GPPTP,,,,Unchecked,4,4,,"4,2"
60382,,TRIU8674373,0,ESVLC,,GPPTP/PRSJU,,,,Unchecked,0,"-0,1",,"0,6"
60482,,TRIU8078219,0,ESVLC,,GPPTP/GPPTP,,,,Unchecked,2,2,,"2,8"
60982,,CGMU9299071,0,ESVLC,,GPPTP/PRSJU,,,,Unchecked,-2,-2,,"-0,8"
61182,,CXRU1385200,0,ESVLC,,GPPTP/GPPTP,,,,Unchecked,1,"-0,2",,"1,7"
61382,,CXRU1602564,0,ESVLC,,GPPTP/GPPTP,,,,Unchecked,2,3,,"2,9"
70582,,CGMU3043800,0,ESVLC,,GPPTP/PRSJU,,,,Checked,18,"18,49",,"18,08"
261182,,SEGU9002805,0,ESVLC,,MQFDF/MQFDF,,,,Unchecked,5,"7,4",,"9,4"
261382,,TCLU1290540,0,ESVLC,,MQFDF/MQFDF,,,,Unchecked,2,"2,1",,"2,4"
431282,,CGMU3000440,0,ESVLC,,COCTG/PAMIT,,,,Checked,-18,"-21,875",,"-17,875"
431284,,CGMU3000938,0,ESVLC,,COCTG/CLSAI,,,,Checked,5,5,,"58,125"
460182,,APRU5731719,0,ESVLC,,DOCAU/DOCAU,,,,Unchecked,-18,"-17,2",,-18
460184,,CXRU1553984,0,ESVLC,,DOCAU/DOCAU,,,,Unchecked,-18,"-19,2",,"-18,5"
460282,,CXRU1385670,0,ESVLC,,DOCAU/DOCAU,,,,Unchecked,4,4,,"4,5"
460382,,APRU6118928,0,ESVLC,,DOCAU/DOCAU,,,,Unchecked,-18,-17,,"-17,9"
460482,,TTNU8425503,0,ESVLC,,DOCAU/DOCAU,,,,Unchecked,-18,"-17,3",,"-18,1"
460484,,TRIU8077470,0,ESVLC,,DOCAU/DOCAU,,,,Unchecked,-20,-21,,"-21,2"
460582,,APRU5101134,0,ESVLC,,COCTG/COCTG,,,,Unchecked,2,"1,8",,"2,4"
460682,,APRU5806464,0,ESVLC,,COCTG/ECGYE,,,,Unchecked,0,0,,"0,4"
460684,,APRU5709280,0,ESVLC,,COCTG/ECGYE,,,,Unchecked,0,"-0,2",,"0,4"
460782,,CGMU9338877,0,ESVLC,,COCTG/CLSAI,,,,Unchecked,-20,-19,,"-19,9"
460784,,TRIU8684664,0,ESVLC,,COCTG/COBAQ,,,,Unchecked,2,"2,1",,"2,2"
421012,,TRIU8731920,0,ESVLC,,JMKIN/MXPGO,,,,Unchecked,-20,"-19,3",,-19
60082,,CXRU1281649,0,ESVLC,,GPPTP/PRSJU,,,,Unchecked,6,"6,4",,"6,6"
100512,,TRLU1725468,0,ITGOA,,MQFDF,,,,Unchecked,12,"12,2",,"11,6"
140812,,CGMU5427493,0,ITGOA,,JMKIN/NCNOU,,,,Checked,14,"14,85",,"14,05"
260610,,MFTU8191640,0,ESBCN,,MQFDF/MQFDF,,,,Unchecked,1,"1,3",,"1,3"
260612,,TLLU1050379,0,ESBCN,,MQFDF/MQFDF,,,,Unchecked,-18,"-19,5",,-18
271106,,SZLU3609354,0,ESBCN,,MQFDF/MQFDF,,,,Unchecked,-18,"-17,3",,"-17,2"
340910,,MFTU8191661,0,ITGOA,,GPPTP,,,,Unchecked,-24,"-25,4",,-24
341110,,MFTU8192631,0,ITGOA,,GPPTP,,,,Unchecked,-24,"-25,5",,-24
341212,,CGMU6536009,0,ITLIV,,DOCAU/DOCAU,,,,Unchecked,16,"16,2",,"16,4"
380106,,TRIU8121151,0,ESBCN,,COCTG/ECGYE,,,,Unchecked,0,"0,2",,1
380108,,TRLU1705610,0,ESBCN,,COCTG/COBUN,,,,Unchecked,2,2,,"2,9"
380110,,AMCU9290557,0,ESBCN,,COCTG/CLSAI,,,,Unchecked,-22,"-25,6",,-22
380112,,TLLU1050419,0,ESBCN,,COCTG/COCTG,,,,Unchecked,-22,-24,,-22
380206,,TRIU8764878,0,ESBCN,,COCTG/ECGYE,,,,Unchecked,0,"-0,1",,"0,7"
380208,,AXIU6110362,0,ESBCN,,COCTG/ECGYE,,,,Unchecked,0,0,,"0,2"
380212,,TCLU1312568,0,ESBCN,,COCTG/COCTG,,,,Unchecked,-22,"-23,6",,-22
380306,,CGMU6506344,0,ESBCN,,COCTG/ECGYE,,,,Unchecked,0,"0,1",,"0,6"
380308,,CGMU4961586,0,ESBCN,,COCTG/ECGYE,,,,Unchecked,0,0,,"1,4"
380312,,TCLU1155140,0,ESBCN,,COCTG/COCTG,,,,Unchecked,-22,"-25,4",,-23
380412,,GESU9585755,0,ESBCN,,COCTG/CLSAI,,,,Unchecked,-22,"-26,4",,"-23,2"
